"","Titulo","Ubicacion","Matricula ficticia","Carrera","ISBN","language_reference","Instituto","test"
"6121","biologically inspired robotics","BCC",159581," Licenciatura en Comercio Exterior","9781439854884","english"," ICSA"," Licenciatura en Comercio Exterior"
"6122","biologically inspired robotics","BCC",179659," Ingeniería en Mecatrónica","9781439854884","english"," IIT"," Ingeniería en Mecatrónica"
"6123","biologically inspired robotics","BCC",159581," Licenciatura en Comercio Exterior","1439854882","english"," ICSA"," Licenciatura en Comercio Exterior"
"6124","biologically inspired robotics","BCC",179659," Ingeniería en Mecatrónica","1439854882","english"," IIT"," Ingeniería en Mecatrónica"
"6125","introduction to sociology","BCC",179508," Licenciatura en Diseño Gráfico (semipresencial)","9780745650081","english"," IADA (semipresencial)"," Licenciatura en Diseño Gráfico (semipresencial)"
"6126","introduction to sociology","BCC",179508," Licenciatura en Diseño Gráfico (semipresencial)","0745650082","english"," IADA (semipresencial)"," Licenciatura en Diseño Gráfico (semipresencial)"
"6127","introduction to sociology","BCC",179508," Licenciatura en Diseño Gráfico (semipresencial)","0745650074","english"," IADA (semipresencial)"," Licenciatura en Diseño Gráfico (semipresencial)"
"6128","introduction to sociology","BCC",179508," Licenciatura en Diseño Gráfico (semipresencial)","9780745650074","english"," IADA (semipresencial)"," Licenciatura en Diseño Gráfico (semipresencial)"
"6129","introduction to veterinary genetics","BCC",915681,"NULL","9781405168328","english","NULL","IIT"
"6130","introduction to veterinary genetics","BCC",915681,"NULL","9781405168328","english","NULL","IIT"
"6131","introduction to veterinary genetics","BCC",915681,"NULL","9781405168328","english","NULL","IIT"
"6132","introduction to veterinary genetics","BCC",18578,"NULL","9781405168328","english","NULL","IIT"
"6133","introduction to veterinary genetics","BCC",18578,"NULL","9781405168328","english","NULL","IIT"
"6134","introduction to veterinary genetics","BCC",135036,"","9781405168328","english","",""
"6135","introduction to veterinary genetics","BCC",915681,"NULL","1405168323","english","NULL","IIT"
"6136","introduction to veterinary genetics","BCC",915681,"NULL","1405168323","english","NULL","IIT"
"6137","introduction to veterinary genetics","BCC",915681,"NULL","1405168323","english","NULL","IIT"
"6138","introduction to veterinary genetics","BCC",18578,"NULL","1405168323","english","NULL","IIT"
"6139","introduction to veterinary genetics","BCC",18578,"NULL","1405168323","english","NULL","IIT"
"6140","introduction to veterinary genetics","BCC",135036,"","1405168323","english","",""
"6141","handbook of small animal mri","BCC",135932,"NULL","9781405126502","english","NULL","IIT"
"6142","handbook of small animal mri","BCC",135932,"NULL","1405126507","english","NULL","IIT"
"6143","sustainable school architecture design for primary and secondary schools","BCC",135776,"","9780470445433","english","",""
"6144","sustainable school architecture design for primary and secondary schools","BCC",135776,"","0470445432","english","",""
"6145","highperformance nutrition the total eating plan to maximize your workout","BCC",142020,"  Ingeniería Civil","0471115207","english","  IIT","  Ingeniería Civil"
"6146","highperformance nutrition the total eating plan to maximize your workout","BCC",142020,"  Ingeniería Civil","9780471115205","english","  IIT","  Ingeniería Civil"
"6147","atlas of clinical avian hematology","BCC",119277,"","9781405192484","english","",""
"6148","atlas of clinical avian hematology","BCC",119277,"","1405192488","english","",""
"6149","airport engineering planning design and development of 21st century airports","BCC",101999,"NULL","9780470398555","english","NULL","IIT"
"6150","airport engineering planning design and development of 21st century airports","BCC",101999,"NULL","0470398558","english","NULL","IIT"
"6151","bsava manual of canine and feline cardiorespiratory medicine","BCC",196818," Médico Veterinario Zootecnista","9781905319121","english"," ICB"," Médico Veterinario Zootecnista"
"6152","bsava manual of canine and feline cardiorespiratory medicine","BCC",196818," Médico Veterinario Zootecnista","1905319126","english"," ICB"," Médico Veterinario Zootecnista"
"6153","structural investigation of historic buildings a case study guide to preservation technology for buildings bridges towers and mills","BCC",10834,"DOCENTE","9780470189672","english","DOCENTE","DOCENTE"
"6154","structural investigation of historic buildings a case study guide to preservation technology for buildings bridges towers and mills","BCC",10834,"DOCENTE","0470189673","english","DOCENTE","DOCENTE"
"6155","handbook on mobile and ubiquitous computing status and perspective","BCC",141556," Ingeniería de Software","9781439848111","english"," IIT"," Ingeniería de Software"
"6156","handbook on mobile and ubiquitous computing status and perspective","BCC",141556," Ingeniería de Software","1439848114","english"," IIT"," Ingeniería de Software"
"6157","philosophical tales being an alternative history revealing the characters the plots and the hidden scenes that make up the true story of philosophy","BCC",184607," Licenciatura en Psicología","9781405140362","english"," ICSA"," Licenciatura en Psicología"
"6158","philosophical tales being an alternative history revealing the characters the plots and the hidden scenes that make up the true story of philosophy","BCC",184607," Licenciatura en Psicología","9781405140362","english"," ICSA"," Licenciatura en Psicología"
"6159","philosophical tales being an alternative history revealing the characters the plots and the hidden scenes that make up the true story of philosophy","BCC",184607," Licenciatura en Psicología","1405140364","english"," ICSA"," Licenciatura en Psicología"
"6160","philosophical tales being an alternative history revealing the characters the plots and the hidden scenes that make up the true story of philosophy","BCC",184607," Licenciatura en Psicología","1405140364","english"," ICSA"," Licenciatura en Psicología"
"6161","philosophical tales being an alternative history revealing the characters the plots and the hidden scenes that make up the true story of philosophy","BCC",184607," Licenciatura en Psicología","9781405140379","english"," ICSA"," Licenciatura en Psicología"
"6162","philosophical tales being an alternative history revealing the characters the plots and the hidden scenes that make up the true story of philosophy","BCC",184607," Licenciatura en Psicología","9781405140379","english"," ICSA"," Licenciatura en Psicología"
"6163","philosophical tales being an alternative history revealing the characters the plots and the hidden scenes that make up the true story of philosophy","BCC",184607," Licenciatura en Psicología","1405140372","english"," ICSA"," Licenciatura en Psicología"
"6164","philosophical tales being an alternative history revealing the characters the plots and the hidden scenes that make up the true story of philosophy","BCC",184607," Licenciatura en Psicología","1405140372","english"," ICSA"," Licenciatura en Psicología"
"6165","microbiology principles and explorations","BCC",123809," Licenciatura en Enfermería","9780470107485","english"," ICB"," Licenciatura en Enfermería"
"6166","microbiology principles and explorations","BCC",254785,"  Licenciatura en Enfermería","9780470107485","english","  ICB","  Licenciatura en Enfermería"
"6167","social software engineering development and collaboration with social networking","BCC",912599,"NULL","9781439853757","english","NULL","IIT"
"6168","social software engineering development and collaboration with social networking","BCC",912599,"NULL","1439853754","english","NULL","IIT"
"6169","social software engineering development and collaboration with social networking","BCC",912599,"NULL","9781439853764","english","NULL","IIT"
"6170","social software engineering development and collaboration with social networking","BCC",912599,"NULL","1439853762","english","NULL","IIT"
"6171","pedagogy of freedom ethics democracy and civic courage","BCC",129795,"","9780847690473","english","",""
"6172","pedagogy of freedom ethics democracy and civic courage","BCC",136811,"  Licenciatura en Educación","9780847690473","english","  ICSA","  Licenciatura en Educación"
"6173","pedagogy of freedom ethics democracy and civic courage","BCC",159226," Licenciatura en Enseñanza del Inglés","9780847690473","english"," ICSA"," Licenciatura en Enseñanza del Inglés"
"6174","pedagogy of freedom ethics democracy and civic courage","BCC",129795,"","0847690474","english","",""
"6175","pedagogy of freedom ethics democracy and civic courage","BCC",136811,"  Licenciatura en Educación","0847690474","english","  ICSA","  Licenciatura en Educación"
"6176","pedagogy of freedom ethics democracy and civic courage","BCC",159226," Licenciatura en Enseñanza del Inglés","0847690474","english"," ICSA"," Licenciatura en Enseñanza del Inglés"
"6177","critical theories radical pedagogies and global conflicts","BCC",913225,"NULL","9780742530720","english","NULL","IIT"
"6178","microbiology principles and explorations","BCC",129088,"NULL","9780470107485","english","NULL","IIT"
"6179","microbiology principles and explorations","BCC",127022,"","9780470107485","english","",""
"6180","microbiology principles and explorations","BCC",139072," Licenciatura en Químico Fármaco Biólogo","9780470107485","english"," ICB"," Licenciatura en Químico Fármaco Biólogo"
"6181","microbiology principles and explorations","BCC",181188," Licenciatura en Nutrición","9780470107485","english"," ICB"," Licenciatura en Nutrición"
"6182","microbiology principles and explorations","BCC",163803," Licenciatura en Químico Farmacéutico Biólogo","9780470107485","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"6183","microbiology principles and explorations","BCC",143472,"NULL","9780470107485","english","NULL","IIT"
"6184","microbiology principles and explorations","BCC",123750,"NULL","9780470107485","english","NULL","IIT"
"6185","microbiology principles and explorations","BCC",129097,"","9780470107485","english","",""
"6186","microbiology principles and explorations","BCC",129097,"","9780470107485","english","",""
"6187","microbiology principles and explorations","BCC",143804,"NULL","9780470107485","english","NULL","IIT"
"6188","microbiology principles and explorations","BCC",153399,"NULL","9780470107485","english","NULL","IIT"
"6189","microbiology principles and explorations","BCC",137625,"NULL","9780470107485","english","NULL","IIT"
"6190","microbiology principles and explorations","BCC",135864,"NULL","9780470107485","english","NULL","IIT"
"6191","microbiology principles and explorations","BCC",135864,"NULL","9780470107485","english","NULL","IIT"
"6192","microbiology principles and explorations","BCC",145843,"","9780470107485","english","",""
